month,weekday,day,hour,holiday,airTemp,value
1.0,2.0,17.0,11.0,0.0,-1.1,323.15
1.0,2.0,17.0,12.0,0.0,0.6,328.28
1.0,2.0,17.0,13.0,0.0,1.7,333.94
1.0,2.0,17.0,14.0,0.0,1.7,339.21
1.0,2.0,17.0,15.0,0.0,1.7,330.1
1.0,2.0,17.0,16.0,0.0,1.7,328.28
1.0,2.0,17.0,17.0,0.0,1.1,345.31
1.0,2.0,17.0,18.0,0.0,0.6,349.19
1.0,2.0,17.0,19.0,0.0,0.6,352.41
1.0,2.0,17.0,20.0,0.0,0.0,355.9
1.0,2.0,17.0,21.0,0.0,-1.1,340.94
1.0,2.0,17.0,22.0,0.0,-1.1,336.69
1.0,2.0,17.0,23.0,0.0,-1.7,323.72
1.0,3.0,18.0,0.0,0.0,-1.1,302.81
1.0,3.0,18.0,1.0,0.0,-1.1,274.84
1.0,3.0,18.0,2.0,0.0,-1.7,260.79
1.0,3.0,18.0,3.0,0.0,-2.2,258.68
1.0,3.0,18.0,4.0,0.0,-2.2,255.5
1.0,3.0,18.0,5.0,0.0,-3.3,250.69
1.0,3.0,18.0,6.0,0.0,-2.2,253.56
1.0,3.0,18.0,7.0,0.0,-1.1,274.72
1.0,3.0,18.0,8.0,0.0,-0.6,305.96
1.0,3.0,18.0,9.0,0.0,-0.6,313.13
1.0,3.0,18.0,10.0,0.0,0.6,323.41
1.0,3.0,18.0,11.0,0.0,2.2,320.94
1.0,3.0,18.0,12.0,0.0,3.3,331.19
1.0,3.0,18.0,13.0,0.0,4.4,336.31
1.0,3.0,18.0,14.0,0.0,4.4,334.03
1.0,3.0,18.0,15.0,0.0,5.0,317.78
1.0,3.0,18.0,16.0,0.0,5.0,332.69
1.0,3.0,18.0,17.0,0.0,4.4,351.59
1.0,3.0,18.0,18.0,0.0,2.8,351.25
1.0,3.0,18.0,19.0,0.0,1.1,347.59
1.0,3.0,18.0,20.0,0.0,0.6,349.73
1.0,3.0,18.0,21.0,0.0,0.6,334.5
1.0,3.0,18.0,22.0,0.0,0.0,329.41
1.0,3.0,18.0,23.0,0.0,0.0,318.43
1.0,4.0,19.0,0.0,0.0,-1.1,295.32
1.0,4.0,19.0,1.0,0.0,-0.6,269.49
1.0,4.0,19.0,2.0,0.0,0.0,261.44
1.0,4.0,19.0,3.0,0.0,-1.1,253.5
1.0,4.0,19.0,4.0,0.0,-0.6,249.44
1.0,4.0,19.0,5.0,0.0,1.1,248.34
1.0,4.0,19.0,6.0,0.0,0.0,252.28
1.0,4.0,19.0,7.0,0.0,0.6,272.63
1.0,4.0,19.0,8.0,0.0,-0.6,308.09
1.0,4.0,19.0,9.0,0.0,0.6,311.5
1.0,4.0,19.0,10.0,0.0,2.2,326.22
1.0,4.0,19.0,11.0,0.0,2.2,332.69
1.0,4.0,19.0,12.0,0.0,1.7,338.19
1.0,4.0,19.0,13.0,0.0,1.7,346.46
1.0,4.0,19.0,14.0,0.0,2.2,360.19
1.0,4.0,19.0,15.0,0.0,2.8,345.75
1.0,4.0,19.0,16.0,0.0,2.8,338.59
1.0,4.0,19.0,17.0,0.0,2.8,348.47
1.0,4.0,19.0,18.0,0.0,2.2,360.0
1.0,4.0,19.0,19.0,0.0,2.2,359.63
1.0,4.0,19.0,20.0,0.0,2.2,359.78
1.0,4.0,19.0,21.0,0.0,2.2,332.59
1.0,4.0,19.0,22.0,0.0,2.8,331.5
1.0,4.0,19.0,23.0,0.0,2.2,311.47
1.0,5.0,20.0,0.0,0.0,2.2,300.53
1.0,5.0,20.0,1.0,0.0,1.7,273.5
1.0,5.0,20.0,2.0,0.0,1.7,261.57
1.0,5.0,20.0,3.0,0.0,1.7,252.52
1.0,5.0,20.0,4.0,0.0,1.7,245.57
1.0,5.0,20.0,5.0,0.0,1.7,246.56
1.0,5.0,20.0,6.0,0.0,1.7,245.5
1.0,5.0,20.0,7.0,0.0,1.7,267.65
1.0,5.0,20.0,8.0,0.0,1.7,295.73
1.0,5.0,20.0,9.0,0.0,1.7,307.05
1.0,5.0,20.0,10.0,0.0,1.7,329.54
1.0,5.0,20.0,11.0,0.0,2.2,337.07
1.0,5.0,20.0,12.0,0.0,2.2,339.99
1.0,5.0,20.0,13.0,0.0,2.2,348.2
1.0,5.0,20.0,14.0,0.0,2.8,358.34
1.0,5.0,20.0,15.0,0.0,2.2,333.62
1.0,5.0,20.0,16.0,0.0,2.2,344.74
1.0,5.0,20.0,17.0,0.0,2.2,347.63
1.0,5.0,20.0,18.0,0.0,1.7,356.38
1.0,5.0,20.0,19.0,0.0,1.7,354.84
1.0,5.0,20.0,20.0,0.0,1.7,335.69
1.0,5.0,20.0,21.0,0.0,1.7,315.72
1.0,5.0,20.0,22.0,0.0,1.7,295.65
1.0,5.0,20.0,23.0,0.0,1.7,288.53
1.0,6.0,21.0,0.0,0.0,1.7,287.64
1.0,6.0,21.0,1.0,0.0,1.7,278.53
1.0,6.0,21.0,2.0,0.0,1.7,269.59
1.0,6.0,21.0,3.0,0.0,1.7,258.63
1.0,6.0,21.0,4.0,0.0,1.7,251.49
1.0,6.0,21.0,5.0,0.0,1.7,244.47
1.0,6.0,21.0,6.0,0.0,1.7,240.47
1.0,6.0,21.0,7.0,0.0,1.7,256.47
1.0,6.0,21.0,8.0,0.0,1.7,272.47
1.0,6.0,21.0,9.0,0.0,1.7,275.5
1.0,6.0,21.0,10.0,0.0,2.2,294.37
1.0,6.0,21.0,11.0,0.0,2.8,306.47
1.0,6.0,21.0,12.0,0.0,2.8,327.32
1.0,6.0,21.0,13.0,0.0,2.8,343.34
1.0,6.0,21.0,14.0,0.0,2.8,341.53
1.0,6.0,21.0,15.0,0.0,3.3,337.44
1.0,6.0,21.0,16.0,0.0,3.3,322.53
1.0,6.0,21.0,17.0,0.0,3.3,341.56
1.0,6.0,21.0,18.0,0.0,2.8,361.34
1.0,6.0,21.0,19.0,0.0,2.8,356.47
1.0,6.0,21.0,20.0,0.0,2.8,337.5
1.0,6.0,21.0,21.0,0.0,2.2,323.53
1.0,6.0,21.0,22.0,0.0,2.8,307.38
1.0,6.0,21.0,23.0,0.0,2.2,299.5
1.0,0.0,22.0,0.0,0.0,2.2,298.5
1.0,0.0,22.0,1.0,0.0,2.2,280.56
1.0,0.0,22.0,2.0,0.0,1.7,267.44
1.0,0.0,22.0,3.0,0.0,1.7,258.4
1.0,0.0,22.0,4.0,0.0,1.7,251.47
1.0,0.0,22.0,5.0,0.0,1.7,246.48
1.0,0.0,22.0,6.0,0.0,1.7,243.52
1.0,0.0,22.0,7.0,0.0,1.7,258.41
1.0,0.0,22.0,8.0,0.0,1.7,277.4
1.0,0.0,22.0,9.0,0.0,1.7,280.45
1.0,0.0,22.0,10.0,0.0,2.8,300.46
1.0,0.0,22.0,11.0,0.0,3.3,310.31
1.0,0.0,22.0,12.0,0.0,3.9,334.44
1.0,0.0,22.0,13.0,0.0,3.9,337.38
1.0,0.0,22.0,14.0,0.0,3.9,339.5
1.0,0.0,22.0,15.0,0.0,4.4,335.53
1.0,0.0,22.0,16.0,0.0,4.4,330.66
1.0,0.0,22.0,17.0,0.0,3.9,342.62
1.0,0.0,22.0,18.0,0.0,3.3,364.59
1.0,0.0,22.0,19.0,0.0,2.8,363.56
1.0,0.0,22.0,20.0,0.0,2.8,366.54
1.0,0.0,22.0,21.0,0.0,2.2,358.5
1.0,0.0,22.0,22.0,0.0,1.7,352.4
1.0,0.0,22.0,23.0,0.0,1.1,334.31
1.0,1.0,23.0,0.0,0.0,1.1,310.45
1.0,1.0,23.0,1.0,0.0,1.1,276.28
1.0,1.0,23.0,2.0,0.0,1.1,264.34
1.0,1.0,23.0,3.0,0.0,1.1,252.37
1.0,1.0,23.0,4.0,0.0,0.6,248.4
1.0,1.0,23.0,5.0,0.0,1.1,246.45
1.0,1.0,23.0,6.0,0.0,0.6,245.43
1.0,1.0,23.0,7.0,0.0,1.1,271.54
1.0,1.0,23.0,8.0,0.0,0.6,303.93
1.0,1.0,23.0,9.0,0.0,1.1,311.22
1.0,1.0,23.0,10.0,0.0,1.7,314.31
1.0,1.0,23.0,11.0,0.0,1.1,316.48
1.0,1.0,23.0,12.0,0.0,1.1,322.56
1.0,1.0,23.0,13.0,0.0,1.1,339.62
1.0,1.0,23.0,14.0,0.0,1.1,339.25
1.0,1.0,23.0,15.0,0.0,1.7,319.62
1.0,1.0,23.0,16.0,0.0,1.7,327.53
1.0,1.0,23.0,17.0,0.0,1.1,343.76
1.0,1.0,23.0,18.0,0.0,1.1,350.74
1.0,1.0,23.0,19.0,0.0,1.1,353.0
1.0,1.0,23.0,20.0,0.0,1.1,343.51
1.0,1.0,23.0,21.0,0.0,1.1,336.4
1.0,1.0,23.0,22.0,0.0,0.6,333.32
1.0,1.0,23.0,23.0,0.0,0.6,321.34
1.0,2.0,24.0,0.0,0.0,0.6,300.37
1.0,2.0,24.0,1.0,0.0,0.0,270.38
1.0,2.0,24.0,2.0,0.0,0.6,252.4
1.0,2.0,24.0,3.0,0.0,0.0,246.44
1.0,2.0,24.0,4.0,0.0,0.0,244.41
1.0,2.0,24.0,5.0,0.0,0.0,239.19
1.0,2.0,24.0,6.0,0.0,0.0,240.21
1.0,2.0,24.0,7.0,0.0,0.0,265.44
1.0,2.0,24.0,8.0,0.0,0.0,293.87
1.0,2.0,24.0,9.0,0.0,0.0,292.79
1.0,2.0,24.0,10.0,0.0,0.0,312.03
1.0,2.0,24.0,11.0,0.0,0.0,311.25
1.0,2.0,24.0,12.0,0.0,0.0,319.91
1.0,2.0,24.0,13.0,0.0,0.0,328.27
1.0,2.0,24.0,14.0,0.0,0.0,326.47
1.0,2.0,24.0,15.0,0.0,0.0,310.85
1.0,2.0,24.0,16.0,0.0,0.0,324.0
1.0,2.0,24.0,17.0,0.0,0.0,339.88
1.0,2.0,24.0,18.0,0.0,0.6,349.62
1.0,2.0,24.0,19.0,0.0,0.6,357.94
1.0,2.0,24.0,20.0,0.0,0.6,341.84
1.0,2.0,24.0,21.0,0.0,0.6,338.66
1.0,2.0,24.0,22.0,0.0,0.6,336.37
1.0,2.0,24.0,23.0,0.0,0.6,326.38
1.0,3.0,25.0,0.0,0.0,0.0,308.34
1.0,3.0,25.0,1.0,0.0,0.0,275.41
1.0,3.0,25.0,2.0,0.0,-0.6,254.4
1.0,3.0,25.0,3.0,0.0,-0.6,252.41
1.0,3.0,25.0,4.0,0.0,-1.1,242.41
1.0,3.0,25.0,5.0,0.0,-1.1,241.49
1.0,3.0,25.0,6.0,0.0,-1.1,241.48
1.0,3.0,25.0,7.0,0.0,-1.1,269.62
1.0,3.0,25.0,8.0,0.0,-1.1,300.9
1.0,3.0,25.0,9.0,0.0,-0.6,320.7
1.0,3.0,25.0,10.0,0.0,-1.1,318.9
1.0,3.0,25.0,11.0,0.0,-1.1,321.47
1.0,3.0,25.0,12.0,0.0,-1.1,326.47
1.0,3.0,25.0,13.0,0.0,-1.1,353.59
1.0,3.0,25.0,14.0,0.0,-1.1,298.53
1.0,3.0,25.0,15.0,0.0,-1.7,313.56
1.0,3.0,25.0,16.0,0.0,-1.7,332.5
1.0,3.0,25.0,17.0,0.0,-1.7,337.54
1.0,3.0,25.0,18.0,0.0,-1.7,350.28
1.0,3.0,25.0,19.0,0.0,-1.7,353.81
1.0,3.0,25.0,20.0,0.0,-1.7,348.34
1.0,3.0,25.0,21.0,0.0,-1.7,345.28
1.0,3.0,25.0,22.0,0.0,-1.7,338.2
1.0,3.0,25.0,23.0,0.0,-1.7,322.09
1.0,4.0,26.0,0.0,0.0,-1.7,295.0
1.0,4.0,26.0,1.0,0.0,-1.1,272.18
1.0,4.0,26.0,2.0,0.0,-1.7,256.22
1.0,4.0,26.0,3.0,0.0,-1.7,249.26
1.0,4.0,26.0,4.0,0.0,-1.7,242.15
1.0,4.0,26.0,5.0,0.0,-1.7,239.21
1.0,4.0,26.0,6.0,0.0,-1.7,242.23
1.0,4.0,26.0,7.0,0.0,-2.2,263.37
1.0,4.0,26.0,8.0,0.0,-2.8,292.68
1.0,4.0,26.0,9.0,0.0,-2.8,299.76
1.0,4.0,26.0,10.0,0.0,-2.8,312.96
1.0,4.0,26.0,11.0,0.0,-2.8,314.94
1.0,4.0,26.0,12.0,0.0,-2.2,321.04
1.0,4.0,26.0,13.0,0.0,-1.7,336.18
1.0,4.0,26.0,14.0,0.0,-1.7,331.2
1.0,4.0,26.0,15.0,0.0,-1.7,315.12
1.0,4.0,26.0,16.0,0.0,-1.7,311.21
1.0,4.0,26.0,17.0,0.0,-2.8,335.22
1.0,4.0,26.0,18.0,0.0,-3.3,346.07
1.0,4.0,26.0,19.0,0.0,-3.9,348.62
1.0,4.0,26.0,20.0,0.0,-4.4,348.38
1.0,4.0,26.0,21.0,0.0,-4.4,341.24
1.0,4.0,26.0,22.0,0.0,-4.4,329.1
1.0,4.0,26.0,23.0,0.0,-4.4,319.18
1.0,5.0,27.0,0.0,0.0,-5.0,306.1
1.0,5.0,27.0,1.0,0.0,-5.6,280.03
1.0,5.0,27.0,2.0,0.0,-5.6,260.0
1.0,5.0,27.0,3.0,0.0,-5.6,252.06
1.0,5.0,27.0,4.0,0.0,-5.6,248.07
1.0,5.0,27.0,5.0,0.0,-5.6,242.09
1.0,5.0,27.0,6.0,0.0,-6.1,242.01
1.0,5.0,27.0,7.0,0.0,-7.2,268.21
1.0,5.0,27.0,8.0,0.0,-7.8,291.44
1.0,5.0,27.0,9.0,0.0,-7.8,301.78
1.0,5.0,27.0,10.0,0.0,-7.2,311.78
1.0,5.0,27.0,11.0,0.0,-6.1,320.68
1.0,5.0,27.0,12.0,0.0,-3.9,324.88
1.0,5.0,27.0,13.0,0.0,-2.8,335.16
1.0,5.0,27.0,14.0,0.0,-1.7,337.44
1.0,5.0,27.0,15.0,0.0,-1.1,318.84
1.0,5.0,27.0,16.0,0.0,-0.6,331.84
1.0,5.0,27.0,17.0,0.0,-1.1,325.04
1.0,5.0,27.0,18.0,0.0,-1.7,336.37
1.0,5.0,27.0,19.0,0.0,-2.2,335.72
1.0,5.0,27.0,20.0,0.0,-2.2,316.57
1.0,5.0,27.0,21.0,0.0,-2.8,295.46
1.0,5.0,27.0,22.0,0.0,-3.3,302.28
1.0,5.0,27.0,23.0,0.0,-3.9,295.38
1.0,6.0,28.0,0.0,0.0,-3.9,286.28
1.0,6.0,28.0,1.0,0.0,-3.9,273.25
1.0,6.0,28.0,2.0,0.0,-3.9,261.31
1.0,6.0,28.0,3.0,0.0,-4.4,256.28
1.0,6.0,28.0,4.0,0.0,-5.0,250.22
1.0,6.0,28.0,5.0,0.0,-3.9,243.13
1.0,6.0,28.0,6.0,0.0,-3.9,241.18
1.0,6.0,28.0,7.0,0.0,-3.9,253.07
1.0,6.0,28.0,8.0,0.0,-3.9,260.12
1.0,6.0,28.0,9.0,0.0,-3.3,267.07
1.0,6.0,28.0,10.0,0.0,-3.3,283.15
1.0,6.0,28.0,11.0,0.0,-2.8,299.09
1.0,6.0,28.0,12.0,0.0,-2.8,318.94
1.0,6.0,28.0,13.0,0.0,-2.2,330.1
1.0,6.0,28.0,14.0,0.0,-2.2,341.0
1.0,6.0,28.0,15.0,0.0,-2.2,331.06
1.0,6.0,28.0,16.0,0.0,-2.8,333.09
1.0,6.0,28.0,17.0,0.0,-3.3,327.15
1.0,6.0,28.0,18.0,0.0,-3.3,337.03
1.0,6.0,28.0,19.0,0.0,-3.3,335.01
1.0,6.0,28.0,20.0,0.0,-3.3,327.06
1.0,6.0,28.0,21.0,0.0,-3.9,306.16
1.0,6.0,28.0,22.0,0.0,-3.9,306.06
1.0,6.0,28.0,23.0,0.0,-3.9,301.09
1.0,0.0,29.0,0.0,0.0,-4.4,295.06
1.0,0.0,29.0,1.0,0.0,-4.4,291.07
1.0,0.0,29.0,2.0,0.0,-4.4,275.06
1.0,0.0,29.0,3.0,0.0,-4.4,257.06
1.0,0.0,29.0,4.0,0.0,-4.4,248.03
1.0,0.0,29.0,5.0,0.0,-3.9,242.04
1.0,0.0,29.0,6.0,0.0,-3.3,240.03
1.0,0.0,29.0,7.0,0.0,-3.3,256.06
1.0,0.0,29.0,8.0,0.0,-3.3,262.06
1.0,0.0,29.0,9.0,0.0,-4.4,273.07
1.0,0.0,29.0,10.0,0.0,-5.0,283.02
1.0,0.0,29.0,11.0,0.0,-3.9,311.97
1.0,0.0,29.0,12.0,0.0,-3.3,326.91
1.0,0.0,29.0,13.0,0.0,-2.8,340.9
1.0,0.0,29.0,14.0,0.0,-2.2,340.01
1.0,0.0,29.0,15.0,0.0,-1.7,326.06
1.0,0.0,29.0,16.0,0.0,-1.7,320.03
1.0,0.0,29.0,17.0,0.0,-2.8,358.09
1.0,0.0,29.0,18.0,0.0,-3.9,361.07
1.0,0.0,29.0,19.0,0.0,-4.4,370.03
1.0,0.0,29.0,20.0,0.0,-5.6,367.06
1.0,0.0,29.0,21.0,0.0,-6.1,352.03
1.0,0.0,29.0,22.0,0.0,-5.6,342.96
1.0,0.0,29.0,23.0,0.0,-6.7,324.01
1.0,1.0,30.0,0.0,0.0,-7.8,307.0
1.0,1.0,30.0,1.0,0.0,-7.2,284.04
1.0,1.0,30.0,2.0,0.0,-8.9,259.99
1.0,1.0,30.0,3.0,0.0,-8.3,250.97
1.0,1.0,30.0,4.0,0.0,-8.3,236.15
1.0,1.0,30.0,5.0,0.0,-7.8,229.57
1.0,1.0,30.0,6.0,0.0,-7.2,242.72
1.0,1.0,30.0,7.0,0.0,-6.1,273.28
1.0,1.0,30.0,8.0,0.0,-5.0,297.34
1.0,1.0,30.0,9.0,0.0,-4.4,309.73
1.0,1.0,30.0,10.0,0.0,-2.2,312.75
1.0,1.0,30.0,11.0,0.0,-0.6,316.02
1.0,1.0,30.0,12.0,0.0,0.0,327.12
1.0,1.0,30.0,13.0,0.0,2.8,341.26
1.0,1.0,30.0,14.0,0.0,4.4,331.12
1.0,1.0,30.0,15.0,0.0,5.0,322.13
1.0,1.0,30.0,16.0,0.0,5.0,339.24
1.0,1.0,30.0,17.0,0.0,4.4,346.14
1.0,1.0,30.0,18.0,0.0,3.9,353.78
1.0,1.0,30.0,19.0,0.0,3.3,348.75
1.0,1.0,30.0,20.0,0.0,1.1,343.8
1.0,1.0,30.0,21.0,0.0,0.6,338.76
1.0,1.0,30.0,22.0,0.0,1.1,325.43
1.0,1.0,30.0,23.0,0.0,1.7,310.5
1.0,2.0,31.0,0.0,0.0,1.7,292.45
1.0,2.0,31.0,1.0,0.0,2.2,284.46
1.0,2.0,31.0,2.0,0.0,2.2,252.47
1.0,2.0,31.0,3.0,0.0,1.7,244.44
1.0,2.0,31.0,4.0,0.0,1.7,242.52
1.0,2.0,31.0,5.0,0.0,1.7,238.51
1.0,2.0,31.0,6.0,0.0,1.7,238.47
1.0,2.0,31.0,7.0,0.0,0.6,260.71
1.0,2.0,31.0,8.0,0.0,0.6,293.82
1.0,2.0,31.0,9.0,0.0,1.7,299.28
1.0,2.0,31.0,10.0,0.0,2.2,312.56
1.0,2.0,31.0,11.0,0.0,2.8,317.78
1.0,2.0,31.0,12.0,0.0,3.3,324.07
1.0,2.0,31.0,13.0,0.0,3.3,328.24
1.0,2.0,31.0,14.0,0.0,2.8,323.19
1.0,2.0,31.0,15.0,0.0,2.8,313.22
1.0,2.0,31.0,16.0,0.0,2.8,328.38
1.0,2.0,31.0,17.0,0.0,2.2,330.4
1.0,2.0,31.0,18.0,0.0,1.1,346.88
1.0,2.0,31.0,19.0,0.0,1.1,364.22
1.0,2.0,31.0,20.0,0.0,1.1,352.69
1.0,2.0,31.0,21.0,0.0,0.6,343.59
1.0,2.0,31.0,22.0,0.0,-0.6,337.56
1.0,2.0,31.0,23.0,0.0,-0.6,329.63
2.0,3.0,1.0,0.0,0.0,-1.1,299.56
2.0,3.0,1.0,1.0,0.0,-1.1,278.28
2.0,3.0,1.0,2.0,0.0,-1.1,257.31
2.0,3.0,1.0,3.0,0.0,-1.7,252.41
2.0,3.0,1.0,4.0,0.0,-3.9,246.24
2.0,3.0,1.0,5.0,0.0,-6.1,245.1
2.0,3.0,1.0,6.0,0.0,-7.8,246.13
2.0,3.0,1.0,7.0,0.0,-8.9,279.3
2.0,3.0,1.0,8.0,0.0,-10.6,298.79
2.0,3.0,1.0,9.0,0.0,-10.6,310.75
2.0,3.0,1.0,10.0,0.0,-10.6,325.47
2.0,3.0,1.0,11.0,0.0,-9.4,319.53
2.0,3.0,1.0,12.0,0.0,-8.9,332.88
2.0,3.0,1.0,13.0,0.0,-8.3,333.9
2.0,3.0,1.0,14.0,0.0,-8.3,336.6
2.0,3.0,1.0,15.0,0.0,-8.3,317.56
2.0,3.0,1.0,16.0,0.0,-8.3,324.91
2.0,3.0,1.0,17.0,0.0,-9.4,344.84
2.0,3.0,1.0,18.0,0.0,-9.4,356.63
2.0,3.0,1.0,19.0,0.0,-10.0,360.3
2.0,3.0,1.0,20.0,0.0,-10.0,365.2
2.0,3.0,1.0,21.0,0.0,-10.0,358.09
2.0,3.0,1.0,22.0,0.0,-10.6,355.34
2.0,3.0,1.0,23.0,0.0,-11.1,334.28
2.0,4.0,2.0,0.0,0.0,-11.1,316.5
2.0,4.0,2.0,1.0,0.0,-11.1,288.78
2.0,4.0,2.0,2.0,0.0,-12.2,269.79
2.0,4.0,2.0,3.0,0.0,-12.8,266.4
2.0,4.0,2.0,4.0,0.0,-13.3,262.94
2.0,4.0,2.0,5.0,0.0,-13.3,254.97
2.0,4.0,2.0,6.0,0.0,-13.3,272.44
2.0,4.0,2.0,7.0,0.0,-13.3,274.37
2.0,4.0,2.0,8.0,0.0,-12.8,317.12
2.0,4.0,2.0,9.0,0.0,-11.7,325.85
2.0,4.0,2.0,10.0,0.0,-10.6,328.43
2.0,4.0,2.0,11.0,0.0,-10.0,328.75
2.0,4.0,2.0,12.0,0.0,-9.4,338.19
2.0,4.0,2.0,13.0,0.0,-9.4,338.91
2.0,4.0,2.0,14.0,0.0,-8.3,330.03
2.0,4.0,2.0,15.0,0.0,-8.3,321.0
2.0,4.0,2.0,16.0,0.0,-8.3,319.13
2.0,4.0,2.0,17.0,0.0,-8.9,345.43
2.0,4.0,2.0,18.0,0.0,-10.0,356.22
2.0,4.0,2.0,19.0,0.0,-10.0,352.12
2.0,4.0,2.0,20.0,0.0,-10.6,355.19
2.0,4.0,2.0,21.0,0.0,-11.1,340.04
2.0,4.0,2.0,22.0,0.0,-11.1,333.46
2.0,4.0,2.0,23.0,0.0,-12.2,327.79
2.0,5.0,3.0,0.0,0.0,-12.8,310.03
2.0,5.0,3.0,1.0,0.0,-12.8,285.72
2.0,5.0,3.0,2.0,0.0,-12.8,266.02
2.0,5.0,3.0,3.0,0.0,-13.3,280.45
2.0,5.0,3.0,4.0,0.0,-13.3,263.24
2.0,5.0,3.0,5.0,0.0,-13.3,261.31
2.0,5.0,3.0,6.0,0.0,-13.9,263.85
2.0,5.0,3.0,7.0,0.0,-13.9,283.19
2.0,5.0,3.0,8.0,0.0,-13.9,309.91
2.0,5.0,3.0,9.0,0.0,-12.8,318.77
2.0,5.0,3.0,10.0,0.0,-10.6,323.23
2.0,5.0,3.0,11.0,0.0,-10.0,336.15
2.0,5.0,3.0,12.0,0.0,-8.3,347.88
2.0,5.0,3.0,13.0,0.0,-6.7,347.9
2.0,5.0,3.0,14.0,0.0,-5.6,342.88
2.0,5.0,3.0,15.0,0.0,-5.0,328.09
2.0,5.0,3.0,16.0,0.0,-4.4,331.0
2.0,5.0,3.0,17.0,0.0,-5.0,327.0
2.0,5.0,3.0,18.0,0.0,-5.6,334.81
2.0,5.0,3.0,19.0,0.0,-6.1,349.41
2.0,5.0,3.0,20.0,0.0,-6.7,325.03
2.0,5.0,3.0,21.0,0.0,-6.7,310.88
2.0,5.0,3.0,22.0,0.0,-7.8,296.96
2.0,5.0,3.0,23.0,0.0,-7.8,294.88
2.0,6.0,4.0,0.0,0.0,-8.9,291.94
2.0,6.0,4.0,1.0,0.0,-8.9,283.18
2.0,6.0,4.0,2.0,0.0,-8.9,271.5
2.0,6.0,4.0,3.0,0.0,-10.6,266.91
2.0,6.0,4.0,4.0,0.0,-9.4,255.84
2.0,6.0,4.0,5.0,0.0,-8.3,251.53
2.0,6.0,4.0,6.0,0.0,-7.2,246.07
2.0,6.0,4.0,7.0,0.0,-5.6,250.68
2.0,6.0,4.0,8.0,0.0,-5.0,269.88
2.0,6.0,4.0,9.0,0.0,-4.4,278.81
2.0,6.0,4.0,10.0,0.0,-2.2,295.81
2.0,6.0,4.0,11.0,0.0,-1.7,289.85
2.0,6.0,4.0,12.0,0.0,-0.6,329.9
2.0,6.0,4.0,13.0,0.0,0.6,329.88
2.0,6.0,4.0,14.0,0.0,1.1,329.94
2.0,6.0,4.0,15.0,0.0,1.1,317.0
2.0,6.0,4.0,16.0,0.0,1.1,309.97
2.0,6.0,4.0,17.0,0.0,1.1,323.97
2.0,6.0,4.0,18.0,0.0,0.6,340.03
2.0,6.0,4.0,19.0,0.0,0.6,336.94
2.0,6.0,4.0,20.0,0.0,0.0,331.12
2.0,6.0,4.0,21.0,0.0,0.0,317.13
2.0,6.0,4.0,22.0,0.0,0.0,301.08
2.0,6.0,4.0,23.0,0.0,0.0,298.04
2.0,0.0,5.0,0.0,0.0,0.0,294.18
2.0,0.0,5.0,1.0,0.0,-0.6,285.19
2.0,0.0,5.0,2.0,0.0,-0.6,282.07
2.0,0.0,5.0,3.0,0.0,-1.1,256.12
2.0,0.0,5.0,4.0,0.0,-2.8,251.16
2.0,0.0,5.0,5.0,0.0,-5.6,247.06
2.0,0.0,5.0,6.0,0.0,-6.7,247.0
2.0,0.0,5.0,7.0,0.0,-7.2,257.0
2.0,0.0,5.0,8.0,0.0,-7.8,260.81
2.0,0.0,5.0,9.0,0.0,-6.7,277.75
2.0,0.0,5.0,10.0,0.0,-6.1,292.1
2.0,0.0,5.0,11.0,0.0,-5.0,311.0
2.0,0.0,5.0,12.0,0.0,-4.4,331.87
2.0,0.0,5.0,13.0,0.0,-3.9,330.91
2.0,0.0,5.0,14.0,0.0,-3.3,341.94
2.0,0.0,5.0,15.0,0.0,-3.3,323.97
2.0,0.0,5.0,16.0,0.0,-3.9,323.12
2.0,0.0,5.0,17.0,0.0,-3.9,328.93
2.0,0.0,5.0,18.0,0.0,-4.4,350.1
2.0,0.0,5.0,19.0,0.0,-5.0,352.15
2.0,0.0,5.0,20.0,0.0,-5.0,350.2
2.0,0.0,5.0,21.0,0.0,-5.6,334.12
2.0,0.0,5.0,22.0,0.0,-6.1,329.97
2.0,0.0,5.0,23.0,0.0,-6.7,332.06
2.0,1.0,6.0,0.0,0.0,-6.7,309.09
2.0,1.0,6.0,1.0,0.0,-7.2,279.16
2.0,1.0,6.0,2.0,0.0,-7.2,261.13
2.0,1.0,6.0,3.0,0.0,-7.2,257.24
2.0,1.0,6.0,4.0,0.0,-7.2,254.29
2.0,1.0,6.0,5.0,0.0,-7.2,247.15
2.0,1.0,6.0,6.0,0.0,-7.2,246.35
2.0,1.0,6.0,7.0,0.0,-7.2,272.28
2.0,1.0,6.0,8.0,0.0,-7.2,298.53
2.0,1.0,6.0,9.0,0.0,-6.1,309.78
2.0,1.0,6.0,10.0,0.0,-4.4,314.94
2.0,1.0,6.0,11.0,0.0,-2.8,311.87
2.0,1.0,6.0,12.0,0.0,-1.1,320.91
2.0,1.0,6.0,13.0,0.0,0.0,328.12
2.0,1.0,6.0,14.0,0.0,0.0,324.38
2.0,1.0,6.0,15.0,0.0,0.6,318.44
2.0,1.0,6.0,16.0,0.0,0.0,329.4
2.0,1.0,6.0,17.0,0.0,0.0,345.4
2.0,1.0,6.0,18.0,0.0,-0.6,349.16
2.0,1.0,6.0,19.0,0.0,-0.6,352.88
